date,hour,open,high,low,close,real_volume,tick_volume
2018.12.20,15:00:00,85820,86100,85700,86080,253434,70418
2018.12.20,15:30:00,86085,86100,85795,85945,249366,64961
2018.12.20,16:00:00,85940,86125,85790,85950,269678,68653
2018.12.20,16:30:00,85945,86210,85885,85970,243610,62723
2018.12.20,17:00:00,85965,86020,85380,85680,372027,93845
2018.12.20,17:30:00,85685,86130,85605,86090,270983,61026
2018.12.20,18:00:00,86095,86365,85895,86365,35150,8513
2018.12.21,09:00:00,86375,86425,85975,86140,155108,48384
2018.12.21,09:30:00,86145,86250,86065,86120,111613,35162
2018.12.21,10:00:00,86115,86145,85845,85885,228663,68396
2018.12.21,10:30:00,85880,86145,85755,86125,251765,71487
2018.12.21,11:00:00,86125,86440,86105,86360,246430,70240
2018.12.21,11:30:00,86360,86725,86315,86605,277729,75859
2018.12.21,12:00:00,86600,86935,86585,86730,226293,58439
2018.12.21,12:30:00,86730,86745,86460,86530,312174,87174
2018.12.21,13:00:00,86530,87265,86460,87030,396836,103542
2018.12.21,13:30:00,87035,87065,86735,86890,297014,77391
2018.12.21,14:00:00,86895,87080,86440,87065,382050,99124
2018.12.21,14:30:00,87065,87085,86695,86715,255267,66112
2018.12.21,15:00:00,86720,86795,86115,86270,440266,110702
2018.12.21,15:30:00,86270,86670,86120,86395,373976,92807
2018.12.21,16:00:00,86400,86530,86150,86425,282957,73085
2018.12.21,16:30:00,86420,86530,86205,86320,239101,57713
2018.12.21,17:00:00,86320,86340,86020,86195,245569,58394
2018.12.21,17:30:00,86200,86315,86090,86190,185610,40695
2018.12.21,18:00:00,86195,86410,86000,86000,64469,16903
2018.12.26,09:00:00,85900,85940,85300,85365,165791,53788
2018.12.26,09:30:00,85365,85545,85245,85350,140640,43536
2018.12.26,10:00:00,85350,85465,85105,85440,217544,69073
2018.12.26,10:30:00,85440,85520,85150,85295,218793,61819
2018.12.26,11:00:00,85295,85300,84920,85005,226098,65968
2018.12.26,11:30:00,85000,85250,84825,84940,277566,81375
2018.12.26,12:00:00,84940,85130,84845,85045,185728,53850
2018.12.26,12:30:00,85045,85275,84945,84990,268944,84340
2018.12.26,13:00:00,84990,85070,84745,84890,271227,79978
2018.12.26,13:30:00,84890,84925,84410,84425,270496,76049
2018.12.26,14:00:00,84430,84820,84410,84770,222878,63907
2018.12.26,14:30:00,84765,85410,84750,85400,274120,74104
2018.12.26,15:00:00,85400,86035,85295,85450,426076,106812
2018.12.26,15:30:00,85455,85835,85320,85745,300045,80099
2018.12.26,16:00:00,85740,85800,85445,85565,217375,55996
2018.12.26,16:30:00,85565,85950,85525,85915,203942,52683
2018.12.26,17:00:00,85915,85965,85550,85555,250493,57547
2018.12.26,17:30:00,85555,85735,85375,85610,175346,37959
2018.12.26,18:00:00,85615,85750,85590,85735,35476,9671
2018.12.27,09:00:00,85360,85600,85215,85465,191178,58749
2018.12.27,09:30:00,85460,85530,85325,85390,166891,49373
2018.12.27,10:00:00,85390,85625,85325,85610,263111,78134
2018.12.27,10:30:00,85615,86060,85580,85880,303894,78898
2018.12.27,11:00:00,85885,86025,85710,85810,288919,75528
2018.12.27,11:30:00,85810,85890,85650,85790,207807,54679
2018.12.27,12:00:00,85790,85995,85535,85900,262232,68496
2018.12.27,12:30:00,85895,86220,85590,85885,396870,110406
2018.12.27,13:00:00,85885,85910,85590,85790,236895,65658
2018.12.27,13:30:00,85785,86125,85715,85845,249700,67218
2018.12.27,14:00:00,85845,86320,85785,86255,267821,67334
2018.12.27,14:30:00,86255,86290,85985,86155,222605,58273
2018.12.27,15:00:00,86155,86175,85760,85815,207877,52834
2018.12.27,15:30:00,85815,85920,85665,85825,260831,62368
2018.12.27,16:00:00,85825,85990,85700,85715,219430,50977
2018.12.27,16:30:00,85715,85995,85690,85790,223535,53091
2018.12.27,17:00:00,85800,85845,85465,85570,196158,45955
2018.12.27,17:30:00,85580,85925,85480,85860,161591,37301
2018.12.27,18:00:00,85870,86110,85765,86110,33897,8304
2018.12.28,09:00:00,87070,87200,86820,87075,160891,49325
2018.12.28,09:30:00,87075,87175,86990,87025,138626,37471
2018.12.28,10:00:00,87030,87115,86850,87035,219702,64514
2018.12.28,10:30:00,87035,87330,86980,87255,245628,69266
2018.12.28,11:00:00,87260,87445,87230,87315,208901,56664
2018.12.28,11:30:00,87315,87400,87180,87365,157322,40857
2018.12.28,12:00:00,87360,87580,87325,87565,178206,46634
2018.12.28,12:30:00,87570,87890,87360,87875,351032,94396
2018.12.28,13:00:00,87870,87935,87555,87570,277536,77776
2018.12.28,13:30:00,87565,87820,87505,87595,239298,65334
2018.12.28,14:00:00,87600,87750,87480,87730,221743,60171
2018.12.28,14:30:00,87730,87945,87695,87890,214053,57085
2018.12.28,15:00:00,87895,88075,87870,87895,224621,57838
2018.12.28,15:30:00,87895,88210,87880,88045,213490,53225
2018.12.28,16:00:00,88045,88230,87925,87965,170295,42641
2018.12.28,16:30:00,87965,88270,87935,88185,183340,42272
2018.12.28,17:00:00,88180,88500,88180,88405,210986,46614
2018.12.28,17:30:00,88410,88670,88405,88565,198057,40620
2018.12.28,18:00:00,88570,88650,88205,88205,52756,12357
2019.01.02,09:00:00,87800,88030,87585,88000,169229,49513
2019.01.02,09:30:00,87995,88035,87855,87915,147879,40203
2019.01.02,10:00:00,87910,88215,87910,88125,232758,68273
2019.01.02,10:30:00,88125,88415,88010,88365,234291,66661
2019.01.02,11:00:00,88365,88785,88340,88640,306463,79401
2019.01.02,11:30:00,88640,88865,88535,88730,246326,60680
2019.01.02,12:00:00,88730,89325,88715,89290,312668,77274
2019.01.02,12:30:00,89290,90450,89175,90305,547456,132642
2019.01.02,13:00:00,90310,91300,90230,91100,460476,107902
2019.01.02,13:30:00,91095,91425,90780,91215,386736,95602
2019.01.02,14:00:00,91215,91585,91210,91475,330515,75892
2019.01.02,14:30:00,91475,92150,91410,91990,373799,87917
2019.01.02,15:00:00,91990,92110,91415,91770,343384,90397
2019.01.02,15:30:00,91765,92065,91545,91580,283675,72626
2019.01.02,16:00:00,91585,91865,91510,91655,249861,63552
2019.01.02,16:30:00,91655,91840,91475,91585,219486,52010
2019.01.02,17:00:00,91585,91790,91455,91700,193991,43588
2019.01.02,17:30:00,91700,91920,91550,91740,146594,31341
2019.01.02,18:00:00,91745,91800,91590,91590,39449,10477
2019.01.03,09:00:00,91115,91245,90675,90700,251765,76006
2019.01.03,09:30:00,90700,91100,90660,91095,197472,63859
2019.01.03,10:00:00,91100,91290,90935,91105,303672,93224
2019.01.03,10:30:00,91105,91615,91105,91615,329565,94742
2019.01.03,11:00:00,91615,92165,91595,91700,394542,111271
2019.01.03,11:30:00,91700,92050,91685,92040,249415,67587
2019.01.03,12:00:00,92045,92135,91540,91695,318264,84001
2019.01.03,12:30:00,91700,91805,91170,91190,434179,121531
2019.01.03,13:00:00,91190,91265,90745,90885,445915,118061
2019.01.03,13:30:00,90890,90935,90575,90815,347568,93984
2019.01.03,14:00:00,90815,91195,90740,91085,298883,77664
2019.01.03,14:30:00,91085,91275,90835,90905,329017,89293
2019.01.03,15:00:00,90900,91060,90770,90805,234307,62396
2019.01.03,15:30:00,90805,90940,90560,90890,264142,70424
2019.01.03,16:00:00,90890,90920,90480,90620,269019,69351
2019.01.03,16:30:00,90625,90690,90450,90610,189352,47696
2019.01.03,17:00:00,90610,91150,90580,91140,276165,65344
2019.01.03,17:30:00,91140,91840,91130,91740,257084,62160
2019.01.03,18:00:00,91745,91875,91680,91765,38313,8724
2019.01.04,09:00:00,92215,92440,91905,91925,200013,65316
2019.01.04,09:30:00,91925,92190,91910,92095,222688,66380
2019.01.04,10:00:00,92100,92125,91470,91545,350280,112546
2019.01.04,10:30:00,91545,91795,91355,91760,283397,91360
2019.01.04,11:00:00,91765,92225,91735,91870,303797,92712
2019.01.04,11:30:00,91870,92300,91440,92145,345497,121613
2019.01.04,12:00:00,92145,92180,91770,91955,216126,66159
2019.01.04,12:30:00,91950,92380,91710,92200,345746,99916
2019.01.04,13:00:00,92195,92910,91900,92805,388999,109806
2019.01.04,13:30:00,92810,93315,92620,93305,420548,117990
2019.01.04,14:00:00,93300,93335,92620,92790,352625,94756
2019.01.04,14:30:00,92790,92985,92475,92670,353239,97551
2019.01.04,15:00:00,92665,92880,92400,92715,295777,80864
2019.01.04,15:30:00,92720,92970,92485,92535,250931,72187
2019.01.04,16:00:00,92540,92715,92350,92365,236721,64577
2019.01.04,16:30:00,92370,92620,92170,92455,299221,80338
2019.01.04,17:00:00,92450,92835,92105,92655,254612,73327
2019.01.04,17:30:00,92655,92800,92125,92295,259110,62664
2019.01.04,18:00:00,92295,92440,92230,92440,37724,8779
2019.01.07,09:00:00,92400,92600,92105,92510,189888,58608
2019.01.07,09:30:00,92510,92525,92210,92400,230575,71128
2019.01.07,10:00:00,92395,92780,92305,92765,312980,99640
2019.01.07,10:30:00,92765,92885,92590,92845,315764,94101
2019.01.07,11:00:00,92850,93080,92765,93060,305846,90135
2019.01.07,11:30:00,93065,93095,92745,92845,264904,75985
2019.01.07,12:00:00,92845,92875,92585,92630,250093,72761
2019.01.07,12:30:00,92630,92700,92130,92505,416571,119325
2019.01.07,13:00:00,92505,92650,92025,92135,412982,118291
2019.01.07,13:30:00,92140,92315,91940,92155,359634,98695
2019.01.07,14:00:00,92150,92255,91850,91975,324591,85901
2019.01.07,14:30:00,91975,92415,91795,92405,307421,82173
2019.01.07,15:00:00,92405,92415,92045,92265,289254,77312
2019.01.07,15:30:00,92265,92575,91915,92505,394451,109474
2019.01.07,16:00:00,92510,92710,92360,92595,317271,85190
2019.01.07,16:30:00,92595,92675,92320,92325,215408,57109
2019.01.07,17:00:00,92330,92500,91945,91985,278016,69675
2019.01.07,17:30:00,91980,92175,91790,92110,233802,54970
2019.01.07,18:00:00,92120,92365,92075,92245,38666,11520
2019.01.08,09:00:00,92700,92700,92420,92490,172913,52124
2019.01.08,09:30:00,92490,92760,92475,92690,219668,68523
2019.01.08,10:00:00,92690,92745,92430,92510,309888,97971
2019.01.08,10:30:00,92510,92510,91970,92140,413528,120645
2019.01.08,11:00:00,92135,92265,91840,91880,399859,119103
2019.01.08,11:30:00,91885,92035,91735,91925,295556,85325
2019.01.08,12:00:00,91925,92165,91830,92145,281834,80206
2019.01.08,12:30:00,92140,92295,91990,92275,348773,95071
2019.01.08,13:00:00,92280,92455,91945,91975,392734,102228
2019.01.08,13:30:00,91970,92025,91570,91725,432080,108631
2019.01.08,14:00:00,91720,91975,91700,91835,301387,77141
2019.01.08,14:30:00,91840,92080,91605,92045,302131,80994
2019.01.08,15:00:00,92045,92390,92030,92365,310116,80902
2019.01.08,15:30:00,92365,92485,92165,92235,301466,80132
2019.01.08,16:00:00,92240,92340,92105,92280,250783,65845
2019.01.08,16:30:00,92280,92480,92240,92320,223045,58666
2019.01.08,17:00:00,92325,92435,92210,92370,192124,45644
2019.01.08,17:30:00,92365,92685,92340,92650,144763,34584
2019.01.08,18:00:00,92645,92715,92565,92660,34421,7745
2019.01.09,09:00:00,93090,93160,92935,93095,170804,51036
2019.01.09,09:30:00,93100,93290,93040,93205,134542,44772
2019.01.09,10:00:00,93200,93220,92835,93020,354318,111244
2019.01.09,10:30:00,93015,93340,92835,93280,368848,112060
2019.01.09,11:00:00,93280,93680,93230,93590,348512,101931
2019.01.09,11:30:00,93590,93800,93575,93665,267500,78845
2019.01.09,12:00:00,93670,93830,93560,93650,245428,72507
2019.01.09,12:30:00,93650,94005,93650,93925,415011,119949
2019.01.09,13:00:00,93920,94150,93885,94065,323424,91775
2019.01.09,13:30:00,94065,94065,93650,93770,403109,118800
2019.01.09,14:00:00,93770,94095,93735,94055,281669,79544
2019.01.09,14:30:00,94055,94070,93860,93895,273969,73024
2019.01.09,15:00:00,93895,94000,93825,93915,181281,50721
2019.01.09,15:30:00,93915,93950,93670,93885,247240,66482
2019.01.09,16:00:00,93885,93975,93805,93885,213168,58314
2019.01.09,16:30:00,93885,93930,93760,93825,162383,42348
2019.01.09,17:00:00,93825,94065,93760,93900,302272,77835
2019.01.09,17:30:00,93900,94190,93865,94130,169990,39241
2019.01.09,18:00:00,94130,94160,94070,94155,34946,7922
2019.01.10,09:00:00,93685,93840,93565,93715,178293,57595
2019.01.10,09:30:00,93715,93770,93600,93695,138689,44789
2019.01.10,10:00:00,93700,93845,93630,93690,242656,78793
2019.01.10,10:30:00,93690,93885,93610,93740,261972,76821
2019.01.10,11:00:00,93740,93930,93700,93865,209773,60573
2019.01.10,11:30:00,93860,93915,93635,93685,253059,71506
2019.01.10,12:00:00,93690,93825,93575,93705,220768,63133
2019.01.10,12:30:00,93705,94000,93685,93995,375777,110768
2019.01.10,13:00:00,93990,94435,93990,94345,434347,117421
2019.01.10,13:30:00,94345,94470,94165,94330,280966,78150
2019.01.10,14:00:00,94330,94435,94210,94290,204294,62746
2019.01.10,14:30:00,94295,94525,94270,94480,237533,69976
2019.01.10,15:00:00,94485,94540,94045,94205,450423,124301
2019.01.10,15:30:00,94205,94435,94145,94230,315816,76525
2019.01.10,16:00:00,94240,94315,93675,93870,403249,97649
2019.01.10,16:30:00,93870,94070,93775,94020,277273,71773
2019.01.10,17:00:00,94015,94310,93905,94295,249797,58605
2019.01.10,17:30:00,94295,94350,94195,94325,147033,31636
2019.01.10,18:00:00,94330,94400,94290,94370,30018,6427
2019.01.11,09:00:00,94600,94620,94350,94380,113040,36200
2019.01.11,09:30:00,94380,94405,94155,94260,152229,47734
2019.01.11,10:00:00,94260,94315,93980,94155,292934,93636
2019.01.11,10:30:00,94155,94215,93905,93995,322732,99232
2019.01.11,11:00:00,93995,94265,93880,94140,243254,74659
2019.01.11,11:30:00,94135,94295,93980,94200,282172,86187
2019.01.11,12:00:00,94205,94325,93925,93960,258769,72470
2019.01.11,12:30:00,93965,94100,93760,93875,345976,98657
2019.01.11,13:00:00,93875,94040,93790,93880,242456,69705
2019.01.11,13:30:00,93880,94095,93820,94040,220235,63131
2019.01.11,14:00:00,94040,94195,93925,93995,228419,65061
2019.01.11,14:30:00,94000,94285,93970,94160,218666,60741
2019.01.11,15:00:00,94160,94220,94070,94090,159017,43229
2019.01.11,15:30:00,94090,94220,94060,94135,143631,36295
2019.01.11,16:00:00,94140,94180,93995,94065,172081,43000
2019.01.11,16:30:00,94060,94185,94020,94125,136368,33918
2019.01.11,17:00:00,94130,94285,94090,94190,126863,33440
2019.01.11,17:30:00,94185,94275,94080,94130,94451,23619
2019.01.11,18:00:00,94125,94170,94060,94060,26601,5999
2019.01.14,09:00:00,93590,93765,93545,93760,170848,52324
2019.01.14,09:30:00,93760,93960,93720,93935,212368,66337
2019.01.14,10:00:00,93935,94030,93840,93980,260768,77650
2019.01.14,10:30:00,93980,94680,93970,94320,443582,123791
2019.01.14,11:00:00,94320,94550,94305,94395,240438,70860
2019.01.14,11:30:00,94400,94500,94210,94295,246490,66312
2019.01.14,12:00:00,94290,94415,94230,94325,204747,52802
2019.01.14,12:30:00,94320,94435,94215,94280,239406,68354
2019.01.14,13:00:00,94285,94540,94260,94470,215521,61315
2019.01.14,13:30:00,94465,94665,94315,94650,211435,60261
2019.01.14,14:00:00,94650,94665,94400,94510,201241,56809
2019.01.14,14:30:00,94510,94875,94490,94855,286923,80575
2019.01.14,15:00:00,94860,94945,94810,94815,219585,59094
2019.01.14,15:30:00,94815,94935,94745,94770,179759,48466
2019.01.14,16:00:00,94775,94845,94705,94810,144990,40193
2019.01.14,16:30:00,94810,94915,94735,94875,174472,45917
2019.01.14,17:00:00,94870,94885,94735,94775,204878,43524
2019.01.14,17:30:00,94775,94900,94755,94890,147936,32463
2019.01.14,18:00:00,94890,94900,94780,94820,37286,8299
2019.01.15,09:00:00,95000,95000,94775,94820,211051,63759
2019.01.15,09:30:00,94815,94875,94745,94830,168880,53608
2019.01.15,10:00:00,94835,95100,94580,95025,408748,125687
2019.01.15,10:30:00,95020,95035,94570,94615,436731,123279
2019.01.15,11:00:00,94615,94955,94570,94915,334394,86237
2019.01.15,11:30:00,94915,95020,94770,94870,293872,72367
2019.01.15,12:00:00,94870,94915,94735,94780,169431,43941
2019.01.15,12:30:00,94775,94910,94705,94890,283512,73671
2019.01.15,13:00:00,94890,95095,94640,94740,400471,105718
2019.01.15,13:30:00,94740,94905,94710,94845,251181,60004
2019.01.15,14:00:00,94840,94920,94660,94745,234641,57963
2019.01.15,14:30:00,94740,94850,94725,94820,171581,42722
2019.01.15,15:00:00,94820,94915,94700,94755,200876,52379
2019.01.15,15:30:00,94750,94780,93760,94190,490894,141401
2019.01.15,16:00:00,94185,94380,94120,94335,202326,57788
2019.01.15,16:30:00,94330,94485,94185,94475,180081,50384
2019.01.15,17:00:00,94480,94545,94205,94210,229115,66656
2019.01.15,17:30:00,94210,94385,93985,94245,180553,51252
2019.01.15,18:00:00,94245,94580,94225,94580,36527,8503
2019.01.16,09:00:00,94800,94800,94565,94650,143868,40835
2019.01.16,09:30:00,94655,94695,94430,94490,180874,57769
2019.01.16,10:00:00,94490,94525,94320,94520,261287,80630
2019.01.16,10:30:00,94515,94720,94415,94460,356797,107129
2019.01.16,11:00:00,94465,94570,94280,94415,312400,95118
2019.01.16,11:30:00,94410,94495,94225,94295,257037,73876
2019.01.16,12:00:00,94300,94370,94050,94200,285497,75970
2019.01.16,12:30:00,94200,94645,94190,94560,391016,108354
2019.01.16,13:00:00,94565,94750,94410,94485,264825,75717
2019.01.16,13:30:00,94485,94500,94305,94405,290056,72241
2019.01.16,14:00:00,94410,94545,94235,94530,324918,77054
2019.01.16,14:30:00,94525,94630,94435,94620,227253,57697
2019.01.16,15:00:00,94615,94715,94480,94650,227155,59876
2019.01.16,15:30:00,94650,94800,94555,94580,259201,68547
2019.01.16,16:00:00,94575,94735,94455,94465,237237,61312
2019.01.16,16:30:00,94465,94585,94400,94470,200130,51806
2019.01.16,17:00:00,94470,94670,94425,94645,168027,43308
2019.01.16,17:30:00,94645,94715,94545,94605,117972,29355
2019.01.16,18:00:00,94600,94795,94590,94795,32186,7562
2019.01.17,09:00:00,94410,94545,94405,94540,127128,38644
2019.01.17,09:30:00,94540,94645,94515,94615,152813,49180
2019.01.17,10:00:00,94615,94720,94380,94465,395364,120626
2019.01.17,10:30:00,94460,94515,94265,94345,328482,93648
2019.01.17,11:00:00,94345,94550,94310,94540,243383,67696
2019.01.17,11:30:00,94545,94645,94440,94560,283151,75929
2019.01.17,12:00:00,94555,94715,94460,94670,219754,60090
2019.01.17,12:30:00,94675,95030,94575,94960,400647,111290
2019.01.17,13:00:00,94960,95315,94925,95280,366201,98338
2019.01.17,13:30:00,95280,95300,95115,95245,215768,57178
2019.01.17,14:00:00,95245,95500,95175,95215,288732,76098
2019.01.17,14:30:00,95210,95400,95130,95355,244193,65773
2019.01.17,15:00:00,95350,95425,95240,95400,166935,43947
2019.01.17,15:30:00,95395,95495,95340,95360,180363,46293
2019.01.17,16:00:00,95360,95760,95340,95685,332580,84627
2019.01.17,16:30:00,95680,95790,95615,95685,211726,50836
2019.01.17,17:00:00,95685,95800,95630,95735,216862,43997
2019.01.17,17:30:00,95730,96095,95650,95810,270881,55906
2019.01.17,18:00:00,95815,95920,95705,95770,54011,12788
2019.01.18,09:00:00,95660,95940,95585,95940,238464,70686
2019.01.18,09:30:00,95940,96065,95825,96055,243898,74448
2019.01.18,10:00:00,96050,96525,95885,96480,391387,112171
2019.01.18,10:30:00,96480,96795,96390,96685,369650,98206
2019.01.18,11:00:00,96680,96695,96450,96515,260824,65312
2019.01.18,11:30:00,96515,96615,96405,96470,246947,59654
2019.01.18,12:00:00,96475,96680,96435,96610,198606,49186
2019.01.18,12:30:00,96615,96735,96360,96405,300398,82006
2019.01.18,13:00:00,96410,96665,96275,96385,336895,85610
2019.01.18,13:30:00,96380,96530,96290,96475,283475,69343
2019.01.18,14:00:00,96475,96585,96355,96520,227277,56706
2019.01.18,14:30:00,96520,96590,96370,96395,194660,50092
2019.01.18,15:00:00,96395,96500,96215,96415,245931,61347
2019.01.18,15:30:00,96410,96490,96235,96370,225946,55266
2019.01.18,16:00:00,96375,96560,96330,96425,182717,44109
2019.01.18,16:30:00,96430,96680,96335,96655,215201,52735
2019.01.18,17:00:00,96655,96730,96480,96530,212844,50748
2019.01.18,17:30:00,96530,96630,96400,96410,137318,30120
2019.01.18,18:00:00,96415,96445,96270,96280,34058,7941
2019.01.21,09:00:00,96150,96310,95975,95995,211379,65097
2019.01.21,09:30:00,96000,96045,95860,95995,164445,53625
2019.01.21,10:00:00,95995,96195,95775,95810,288359,89617
2019.01.21,10:30:00,95805,95815,95130,95280,423564,118272
2019.01.21,11:00:00,95275,95545,95225,95525,243703,68874
2019.01.21,11:30:00,95525,95600,95405,95550,221191,60060
2019.01.21,12:00:00,95545,95685,95490,95670,163596,42636
2019.01.21,12:30:00,95670,95685,95570,95610,101140,25857
2019.01.21,13:00:00,95615,95645,95475,95545,185531,48117
2019.01.21,13:30:00,95545,95580,95425,95570,147992,38385
